text,clean_double_ws,text_en,scores,compound,comp_scores
Tok tok tok! Luwuk jual cimol?,Tok tok tok! Luwuk jual cimol?,Knock knock knock! Luwuk sells Cimol?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Jangan Bilang Cantik Kalu Bulum Pernah Ba Gadang Deng Cowo.. #luwuk,Jangan Bilang Cantik Kalu Bulum Pernah Ba Gadang Deng Cowo.. #luwuk,Don't say you're beautiful if you've never seen a guy before... #luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Yg di siuna luwuk ad kh?? #siunapagimana,Yg di siuna luwuk ad kh?? #siunapagimana,Is it the one in Siuna Luwuk? #retirewhatwhat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Luwuk micek,Luwuk micek,Luwuk micek,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
luwuk dimana anjir jauh banget mas,luwuk dimana anjir jauh banget mas,"Luwuk, where Anjir is very far, bro","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Jakarta - Makasar - Luwuk - Makasar - Jakarta,Jakarta - Makasar - Luwuk - Makasar - Jakarta,Jakarta - Makasar - Luwuk - Makasar - Jakarta,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Why suddenly people are selling pempek di luwuk Banggai pujaan Kita. Kane jaya jaya jaya,Why suddenly people are selling pempek di luwuk Banggai pujaan Kita. Kane jaya jaya jaya,"Why suddenly people are selling pempek in Luwuk. Banggai is our idol. Kane is victorious, victorious","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
vaksinke luwuk sek,vaksinke luwuk sek,Vaccination to Luwuk Sec,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
panitia sirkuit monaco pun insecure baliat sirkuit nya luwuk ini,panitia sirkuit monaco pun insecure baliat sirkuit nya luwuk ini,The Monaco circuit committee is also insecure about the Luwuk circuit,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,negatif
Melayani pijat panggilan daerah Sulawesi tengah kota luwuk 082241403562,Melayani pijat panggilan daerah Sulawesi tengah kota luwuk 082241403562,"Serving massage calls in the Central Sulawesi area, Luwuk City 082241403562","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Lolos seleksi interview ke tahap selanjutnya dan penempatan di luwuk sulteng ,Lolos seleksi interview ke tahap selanjutnya dan penempatan di luwuk sulteng,"Passed the interview selection to the next stage and placement in Luwuk, Central Sulawesi","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Perjalana yg sangat mengesankan dr palu menuju Luwuk bangga pd lokasi kebun kopi Uwentira. ihttps://youtu.be/7WxVzwX3TwY,Perjalana yg sangat mengesankan dr palu menuju Luwuk bangga pd lokasi kebun kopi Uwentira. ihttps://youtu.be/7WxVzwX3TwY,"A very impressive journey from Palu to Luwuk, proud of the location of the Uwentira coffee plantation. ihttps://youtu.be/7WxVzwX3TwY","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Pengen ke luwuk,Pengen ke luwuk,I want to go to Luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
kangen pulau dua luwuk:(,kangen pulau dua luwuk:(,miss dua luwuk island :(,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Pusing bgt di luwuk gaada temen buat ngerjain tugas,Pusing bgt di luwuk gaada temen buat ngerjain tugas,It's so dizzy in Luwuk that I don't have friends to do my homework with,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Jangan ngaku punya banyak teman apabila wa-mu tidak ada ibu-ibu muda olshop yang panjang story wa-nya setara PAGIMANA - LUWUK.,Jangan ngaku punya banyak teman apabila wa-mu tidak ada ibu-ibu muda olshop yang panjang story wa-nya setara PAGIMANA - LUWUK.,Don't claim to have lots of friends if your WA doesn't have any young online shop mothers whose WA stories are equivalent to PAGIMANA - LUWUK.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
بسم الله الرحمن الرحيم Dengan Rahmat Tuhan Viral Luwuk Baru Memulai membuat Akun di Twitter Semoga Bisa Bermanfaat Dan Selalu membantu Menyebarkan Berita Yang Tengah Viral Khususnya Di Kota Air Luwuk Kabupaten Banggai Sulawesi Tengah. Support &amp; Follow Kami Yah ,بسم الله الرحمن الرحيم Dengan Rahmat Tuhan Viral Luwuk Baru Memulai membuat Akun di Twitter Semoga Bisa Bermanfaat Dan Selalu membantu Menyebarkan Berita Yang Tengah Viral Khususnya Di Kota Air Luwuk Kabupaten Banggai Sulawesi Tengah. Support &amp; Follow Kami Yah,"بسم الله الرحمن الرحيم With God's Grace, Viral Luwuk Just Started Creating an Account on Twitter. Hopefully it can be useful and always help spread news that is currently viral, especially in Air Luwuk City, Banggai Regency, Central Sulawesi. Support &amp; Follow Us OK","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4019}",0.4019,positif
Bokep Luwuk,Bokep Luwuk,Luwuk porn,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Yahhh tahun baru kok di luwuk sih,Yahhh tahun baru kok di luwuk sih,"Well, why is New Year in Luwuk?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Di Luwuk ada bikin enak ga,Di Luwuk ada bikin enak ga,Is there anything in Luwuk that makes it delicious?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Dear @Erdioo Radio *RADIO GALASIKA FM LUWUK (@galasikaFM102_3) sudah tidak bisa diakses nih :(,Dear @Erdioo Radio *RADIO GALASIKA FM LUWUK (@galasikaFM102_3) sudah tidak bisa diakses nih :(,Dear @Erdioo Radio *RADIO GALASIKA FM LUWUK (@galasikaFM102_3) can no longer be accessed :(,"{'neg': 0.166, 'neu': 0.686, 'pos': 0.149, 'compound': -0.0772}",-0.0772,negatif
pgn pulang luwuk :(,pgn pulang luwuk :(,want to go home Luwuk :(,"{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.4404}",-0.4404,negatif
Ass wr wb... minta tolong pak indihome nomor 0461003204453 tidak bisa akses internet... minta bantuan dipulihkan jaringa ( Danramil Kecamatan Batui / Pos Covid 19 antar Satuan ) butuh bantuan segera... trima kasih atas kerja samanya..,Ass wr wb... minta tolong pak indihome nomor 0461003204453 tidak bisa akses internet... minta bantuan dipulihkan jaringa ( Danramil Kecamatan Batui / Pos Covid 19 antar Satuan ) butuh bantuan segera... trima kasih atas kerja samanya..,Ass wr wb... ask for help sir indihome number 0461003204453 can't access the internet... ask for help to restore the network (Batui District Danramil / Post Covid 19 between Units) need immediate help... thank you for your cooperation..,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.5423}",-0.5423,negatif
Yang orang batui malam minggunya hanya dirumah karna mati lampu masih aman?,Yang orang batui malam minggunya hanya dirumah karna mati lampu masih aman?,Is it still safe for people to stay at home on Saturday night because the lights are out?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Pak @jokowi pak @erickthohir @pln_123 kenapa listrik di batui kab. Banggai Sul-teng tak kunjung normal dimana keadilan bagi kami anda berdosa jika anda tdk mampu adil sebagai pemimpin.,Pak @jokowi pak @erickthohir @pln_123 kenapa listrik di batui kab. Banggai Sul-teng tak kunjung normal dimana keadilan bagi kami anda berdosa jika anda tdk mampu adil sebagai pemimpin.,"Sir @jokowi sir @erickthohir @pln_123 why is the electricity turned off in the district. Banggai Sul-teng has never returned to normal, where justice for us is a sin if you are unable to be fair as a leader.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Tolong batui panas skaleee,Tolong batui panas skaleee,Please rock the scaleee heat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Disaat kota lain sedang hujan Batui sangat sangat terik. Padahal di Luwuk sedang hujan :),Disaat kota lain sedang hujan Batui sangat sangat terik. Padahal di Luwuk sedang hujan :),"When other cities are raining, Batui is very, very hot. Even though it's raining in Luwuk :)","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.4588}",0.4588,positif
Semoga Indiehome @TelkomCare bisa masuk ke daerah Bakung Kec. Batui Kab. Banggai.,Semoga Indiehome @TelkomCare bisa masuk ke daerah Bakung Kec. Batui Kab. Banggai.,Hopefully Indiehome @TelkomCare can enter the Bakung District area. Batui District Banggai.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
#Gempa dirasakan Mag:4.5 30-Apr-19 04:33:44 WIB Lok:1.89 LS 122.66 BT (Pusat gempa berada di laut 47 km Barat Lantibung Kab. Banggai Laut) Kedlmn:10 Km Dirasakan (MMI): III Baturube III Toili II Bungku II Batui II Kintom II Banggai Laut #BMKG @BMKG_info,#Gempa dirasakan Mag:4.5 30-Apr-19 04:33:44 WIB Lok:1.89 LS 122.66 BT (Pusat gempa berada di laut 47 km Barat Lantibung Kab. Banggai Laut) Kedlmn:10 Km Dirasakan (MMI): III Baturube III Toili II Bungku II Batui II Kintom II Banggai Laut #BMKG @BMKG_info,"#Earthquake felt Mag:4.5 30-Apr-19 04:33:44 IWST Lok:1.89 South Latitude 122.66 East Longitude (The epicenter of the earthquake was in the sea 47 km West of Lantibung, Banggai Laut Regency) Kdmn:10 Km Felt (MMI): III Baturube III Toili II Bungku II Batui II Kintom II Banggai Laut #BMKG @BMKG_info","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
#Gempa dirasakan Mag:3.9 22-Apr-19 17:01:14 WIB Lok:1.98 LS 122.51 BT (Pusat gempa berada di Laut 58 km Tenggara Makapa Kab. Banggai) Kedlmn:10 Km Dirasakan (MMI): II-III Batui II-III Toili #BMKG,#Gempa dirasakan Mag:3.9 22-Apr-19 17:01:14 WIB Lok:1.98 LS 122.51 BT (Pusat gempa berada di Laut 58 km Tenggara Makapa Kab. Banggai) Kedlmn:10 Km Dirasakan (MMI): II-III Batui II-III Toili #BMKG,"#Earthquake felt Mag:3.9 22-Apr-19 17:01:14 IWST Lok:1.98 LS 122.51 BT (The epicenter of the earthquake was in the sea 58 km southeast of Makapa, Banggai Regency) Location: 10 Km Felt (MMI): II-III Batui II-III Toili #BMKG","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Sampai pukul 13.00 wita belum dilakukan pemilu di kec. Batui Batui selatan.... hallooooo @KPU Kab. Banggai apa kabar,Sampai pukul 13.00 wita belum dilakukan pemilu di kec. Batui Batui selatan.... hallooooo @KPU Kab. Banggai apa kabar,As of 13.00 WITA there had not been an election in the district. Batui Batui Selatan.... hellooooo @KPU Kab. What's up?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Batui city,Batui city,Batui city,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Kenapa makassar banjir klo hujan Karna hujan nya hujan air coba klo hujan batu bukan banjir namanya tapi batui,Kenapa makassar banjir klo hujan Karna hujan nya hujan air coba klo hujan batu bukan banjir namanya tapi batui,"Why does Makassar flood when it rains? Because it rains, water rains. If it rains, it's not called a flood, it's called a rock","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Khuss wliyah batui dn sektrny. Yg rumhnya myala cas akn dlh Hp ku soalny mti lmpu,Khuss wliyah batui dn sektrny. Yg rumhnya myala cas akn dlh Hp ku soalny mti lmpu,Especially Wliyah Batui and Sektrny. The one with Myala's house will charge my cellphone because the light is dead,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Gori gori Batui Banggai... Mendung dan hujan tiada henti...,Gori gori Batui Banggai... Mendung dan hujan tiada henti...,Gori gori Batui Banggai... Cloudy and raining non-stop...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Abs ba ziarah kubur di batui,Abs ba ziarah kubur di batui,Abs ba grave pilgrimage in Batui,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Hujsn 24 jam batui alamat banjir,Hujsn 24 jam batui alamat banjir,24 hour rain cover the flood address,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Aftr race day 1 At sirkuit batui luwuk.,Aftr race day 1 At sirkuit batui luwuk.,After race day 1 at Batui Luwuk circuit.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Semalam saya mimpi menyenangkan sekali: saya balik ke Batui 5 (entah kenapa dengan baju Pramuka) dan bermain-main dengan anak-anak di sana.,Semalam saya mimpi menyenangkan sekali: saya balik ke Batui 5 (entah kenapa dengan baju Pramuka) dan bermain-main dengan anak-anak di sana.,Last night I had a very pleasant dream: I went back to Batui 5 (for some reason in Scout clothes) and played with the children there.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Yuk cus batui,Yuk cus batui,"Come on, let's rock it","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
bahagia jiwa saya bila berada dikampung halaman saya.batui adalah desa yang indah. permai dan mengelut rasa rindu ini untuk segera kembali,bahagia jiwa saya bila berada dikampung halaman saya.batui adalah desa yang indah. permai dan mengelut rasa rindu ini untuk segera kembali,My soul is happy when I am in my hometown. Batui is a beautiful village. playing and fighting this feeling of longing to come back soon,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Otw batui ;) antar ayam dlu,Otw batui ;) antar ayam dlu,Otw batui ;) deliver the chicken first,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.2263}",0.2263,positif
Di Batui 5 anak-anak akan bilang Bapele Pak! Nampaknya kalau di Paser mereka akan bilang Lindung Pak! ,Di Batui 5 anak-anak akan bilang Bapele Pak! Nampaknya kalau di Paser mereka akan bilang Lindung Pak!,In Batui 5 children will say Bapele Sir! It seems that in Paser they will say Protect Sir!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
13. Diantaranya kasus Tambak Batui (1999) pendampingan org perempuan adat Ngata Toro (2000) sengketa Agraria Dongi2(2000-2001) #justice4Eva,13. Diantaranya kasus Tambak Batui (1999) pendampingan org perempuan adat Ngata Toro (2000) sengketa Agraria Dongi2(2000-2001) #justice4Eva,"13. These include the Tambak Batui case (1999), assistance to the Ngata Toro traditional women's organization (2000), the Dongi2 Agrarian dispute (2000-2001) #justice4Eva","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Aksi kampanye PDI di batui sulawesi tengah di ramehkan dengan aksi yunita dan trio macan...,Aksi kampanye PDI di batui sulawesi tengah di ramehkan dengan aksi yunita dan trio macan...,"The PDI campaign action in Batui, Central Sulawesi was brightened up by the action of Yunita and the tiger trio...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
L HASANNUDIN 07 SURDINEE @-BATUI 14 523'BATUI . * [TGL] [BULAN] [THN] 05 0 1983,L HASANNUDIN 07 SURDINEE @-BATUI 14 523'BATUI . * [TGL] [BULAN] [THN] 05 0 1983,L HASANNUDIN 07 SURDINEE @-BATUI 14 523'BATUI . * [DATE] [MONTH] [YEAR] 05 0 1983,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
INSTITUTE SEKOLAH BAHASA JL HASANNUDIN 07 BARISAN.(JAWAP ISI .) BATUI BATUI . 65115 ,INSTITUTE SEKOLAH BAHASA JL HASANNUDIN 07 BARISAN.(JAWAP ISI .) BATUI BATUI . 65115,LANGUAGE SCHOOL INSTITUTE JL HASANNUDIN 07 BARISAN.(ANSWER CONTENTS .) BATUI BATUI . 65115,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Jangki tawwa:(hahaha @PutryOctavianyY: Busurrkiii hahaha @Ciitttttsssss: Ayomi haha batui rmhnya @PutryOctavianyY: Mengtong njo. Widya demoi,Jangki tawwa:(hahaha @PutryOctavianyY: Busurrkiii hahaha @Ciitttttsssss: Ayomi haha batui rmhnya @PutryOctavianyY: Mengtong njo. Widya demoi,Jangki tawwa:(hahaha @PutryOctavianyY: Busurrkiii hahaha @Ciitttttsssss: Ayomi haha ​​rock her house @PutryOctavianyY: Mengtong njo. Widya demoi,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.765}",0.765,positif
Busurrkiii hahaha @Ciitttttsssss: Ayomi haha batui rmhnya @PutryOctavianyY: Mengtong njo. Widya demoii dehh @Ciitttttsssss: Saya saja nda,Busurrkiii hahaha @Ciitttttsssss: Ayomi haha batui rmhnya @PutryOctavianyY: Mengtong njo. Widya demoii dehh @Ciitttttsssss: Saya saja nda,Busurrkiii hahaha @Ciitttttsssss: Ayomi haha ​​rock the house @PutryOctavianyY: Mengtong njo. Widya demoii dehh @Ciitttttsssss: Just me,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.765}",0.765,positif
Ayomi haha batui rmhnya @PutryOctavianyY: Mengtong njo. Widya demoii dehh @Ciitttttsssss: Saya saja nda dapat-_- @PutryOctavianyY: Ciiiieee,Ayomi haha batui rmhnya @PutryOctavianyY: Mengtong njo. Widya demoii dehh @Ciitttttsssss: Saya saja nda dapat-_- @PutryOctavianyY: Ciiiieee,Come on haha ​​rock the house @PutryOctavianyY: Mengtong njo. Widya demoii dehh @Ciitttttsssss: I just can't get it-_- @PutryOctavianyY: Ciiiieee,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4588}",0.4588,positif
 Lapangan kerja sekarang perlu komputer lanjutnya. Entwined with Batui 5 enthusiasm for IT lesson was desire for vertical mobility.,Lapangan kerja sekarang perlu komputer lanjutnya. Entwined with Batui 5 enthusiasm for IT lesson was desire for vertical mobility.,"Jobs now need computers, he continued. Entwined with Batui 5 enthusiasm for IT lesson was desire for vertical mobility.","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6808}",0.6808,positif
KAPAN LUWUK - LAMO BATUI BEBAS SAPI - KAMBING KLIARAN DI POROS &gt; PARAAHHHH,KAPAN LUWUK - LAMO BATUI BEBAS SAPI - KAMBING KLIARAN DI POROS &gt; PARAAHHHH,WHEN IS LUWUK - LAMO BATUI FREE OF COWS - GOATS CLEAR ON THE AXLE &gt; PARAAHHHH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Yayat ajarka tio-_-;p @Yayatthidayatt: @Satryaharis @Crnsaa: @Yayatthidayatt haha biar nda makan batui diaa jadi manusiaa batu tonji weeh;p,Yayat ajarka tio-_-;p @Yayatthidayatt: @Satryaharis @Crnsaa: @Yayatthidayatt haha biar nda makan batui diaa jadi manusiaa batu tonji weeh;p,"Yayat ajarka tio-_-;p @Yayatthidayatt: @Satryaharis @Crnsaa: @Yayatthidayatt haha ​​so you eat stones, he becomes a stone man tonji weeh;p","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.4588}",0.4588,positif
Jangkauan SPBU dari Lamo Batui - Luwuk Banggai isi BBM harga eceran : Bensin Rp.9000 - s/d Rp.10.000 -/Ltr &amp; Solar Rp.8000 - s/d 9000 -/Ltr,Jangkauan SPBU dari Lamo Batui - Luwuk Banggai isi BBM harga eceran : Bensin Rp.9000 - s/d Rp.10.000 -/Ltr &amp; Solar Rp.8000 - s/d 9000 -/Ltr,"The range of gas stations from Lamo Batui - Luwuk Banggai contains fuel, retail price: Petrol Rp. 9000 - to Rp. 10,000 -/Ltr &amp; Diesel Rp.8000 - to 9000 -/Ltr","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Modem TELKOMSEL FLASH signal agak lumayan di terima di Poros Lamo Batui - Km 53 Luwuk Banggai,Modem TELKOMSEL FLASH signal agak lumayan di terima di Poros Lamo Batui - Km 53 Luwuk Banggai,The TELKOMSEL FLASH modem received a fairly decent signal at Poros Lamo Batui - Km 53 Luwuk Banggai,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Pake Modem Telkomsel FLASH lumayan nyambung di Lamo Batui Luwuk Banggai,Pake Modem Telkomsel FLASH lumayan nyambung di Lamo Batui Luwuk Banggai,"Using the Telkomsel FLASH modem, the connection is quite good in Lamo Batui Luwuk Banggai","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
